timestamp,individual_taxon_canonical_name,activity_index,ground_speed_ms
2026-09-01 00:00:00,Canis lupus,0.0607315217244378,0.7591440215554724
2026-09-01 00:05:00,Canis lupus,0.034263812295697554,0.4282976536962194
2026-09-01 00:10:00,Canis lupus,0.1701049610844529,2.126312013555661
2026-09-01 00:15:00,Canis lupus,0.0793884717580857,0.9923558969760712
2026-09-01 00:20:00,Canis lupus,0.12089894271670104,1.511236783958763
2026-09-01 00:25:00,Canis lupus,0.2015257670439513,2.5190720880493913
2026-09-01 00:30:00,Canis lupus,0.16881044225026487,2.1101305281283107
2026-09-01 00:35:00,Canis lupus,0.21423393041354408,2.677924130169301
2026-09-01 00:40:00,Canis lupus,0.14532717808666934,1.8165897260833668
2026-09-01 00:45:00,Canis lupus,0.1693136234939051,2.116420293673814
2026-09-01 00:50:00,Canis lupus,0.13315750616229094,1.6644688270286367
2026-09-01 00:55:00,Canis lupus,0.18487147812356305,2.310893476544538
2026-09-01 01:00:00,Canis lupus,0.16125319696817422,2.0156649621021776
2026-09-01 01:05:00,Canis lupus,0.22572982487720814,2.821622810965102
2026-09-01 01:10:00,Canis lupus,0.1676880888241951,2.0961011103024387
2026-09-01 01:15:00,Canis lupus,0.24163450320796098,3.0204312900995123
2026-09-01 01:20:00,Canis lupus,0.16621968836227496,2.077746104528437
2026-09-01 01:25:00,Canis lupus,0.16745857191661512,2.093232148957689
2026-09-01 01:30:00,Canis lupus,0.1368329630813817,1.7104120385172714
2026-09-01 01:35:00,Canis lupus,0.18478940238332248,2.3098675297915308
2026-09-01 01:40:00,Canis lupus,0.03116846738407042,0.38960584230088025
2026-09-01 01:45:00,Canis lupus,0.19415960130460272,2.426995016307534
2026-09-01 01:50:00,Canis lupus,0.20327429812674863,2.540928726584358
2026-09-01 01:55:00,Canis lupus,0.20499642201801105,2.562455275225138
2026-09-01 02:00:00,Canis lupus,0.2769541576506267,3.4619269706328337
2026-09-01 02:05:00,Canis lupus,0.3392548673266359,4.240685841582949
2026-09-01 02:10:00,Canis lupus,0.3779051965060135,4.723814956325169
2026-09-01 02:15:00,Canis lupus,0.20100653113572597,2.5125816391965747
2026-09-01 02:20:00,Canis lupus,0.361226965589607,4.515337069870087
2026-09-01 02:25:00,Canis lupus,0.3429789977437292,4.287237471796615
2026-09-01 02:30:00,Canis lupus,0.22322208147835898,2.7902760184794873
2026-09-01 02:35:00,Canis lupus,0.33828043404249003,4.228505425531125
2026-09-01 02:40:00,Canis lupus,0.29968147816056107,3.7460184770070133
2026-09-01 02:45:00,Canis lupus,0.27460355321593616,3.432544415199202
2026-09-01 02:50:00,Canis lupus,0.20255302791904356,2.5319128489880445
2026-09-01 02:55:00,Canis lupus,0.4397794127702417,5.4972426596280215
2026-09-01 03:00:00,Canis lupus,0.36432176130066507,4.554022016258314
2026-09-01 03:05:00,Canis lupus,0.369060799207629,4.613259990095362
2026-09-01 03:10:00,Canis lupus,0.25798068998499724,3.2247586248124653
2026-09-01 03:15:00,Canis lupus,0.28507762143299753,3.5634702679124692
2026-09-01 03:20:00,Canis lupus,0.3431320158522688,4.289150198153361
2026-09-01 03:25:00,Canis lupus,0.27892912342209397,3.4866140427761745
2026-09-01 03:30:00,Canis lupus,0.4389184254730224,5.48648031841278
2026-09-01 03:35:00,Canis lupus,0.3954275713105581,4.942844641381976
2026-09-01 03:40:00,Canis lupus,0.2750359884429206,3.4379498555365076
2026-09-01 03:45:00,Canis lupus,0.40295797480801704,5.036974685100213
2026-09-01 03:50:00,Canis lupus,0.42699957781953835,5.337494722744229
2026-09-01 03:55:00,Canis lupus,0.522017041859425,6.525213023242812
2026-09-01 04:00:00,Canis lupus,0.2647944668519953,3.3099308356499413
2026-09-01 04:05:00,Canis lupus,0.45883529395682743,5.735441174460343
2026-09-01 04:10:00,Canis lupus,0.4151966682080304,5.18995835260038
2026-09-01 04:15:00,Canis lupus,0.3560387777130058,4.450484721412573
2026-09-01 04:20:00,Canis lupus,0.37346708059194506,4.668338507399313
2026-09-01 04:25:00,Canis lupus,0.39856068439960746,4.982008554995093
2026-09-01 04:30:00,Canis lupus,0.3461557130392675,4.326946412990844
2026-09-01 04:35:00,Canis lupus,0.3236284168697052,4.045355210871316
2026-09-01 04:40:00,Canis lupus,0.4005970783057169,5.007463478821461
